INDEX	CODE	SHORT OPENING	OPENING	ORG		
1661	C96	Ruy Lopez		Ruy Lopez	Closed, Keres (...Nd7) defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Nd7
1662	C97	Ruy Lopez		Ruy Lopez	Closed, Chigorin defense	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Qc7
1663	C97	Ruy Lopez		Ruy Lopez	Closed, Chigorin, Yugoslav system	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 Bd7 13. Nf1 Rfe8 14. Ne3 g6
1664	C98	Ruy Lopez		Ruy Lopez	Closed, Chigorin, 12...Nc6	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 Nc6
1665	C98	Ruy Lopez		Ruy Lopez	Closed, Chigorin, Rauzer attack	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 Nc6 13. dxc5
1666	C99	Ruy Lopez		Ruy Lopez	Closed, Chigorin, 12...c5d4	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. c3 d6 9. h3 Na5 10. Bc2 c5 11. d4 Qc7 12. Nbd2 cxd4 13. cxd4
1667	A06	Santasiere		Santasiere's folly		1. Nf3 d5 2. b4
1668	A00	Saragossa		Saragossa Opening		1. c3
1669	B01	Scandinavian		Scandinavian (center counter) defense		1. e4 d5
1670	B01	Scandinavian		Scandinavian defense, Lasker Variation 		1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 Bg4 6. h3
1671	B01	Scandinavian		Scandinavian defense		1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 Bf5
1672	B01	Scandinavian		Scandinavian defense, Gruenfeld Variation 		1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 Bf5 6. Ne5 c6 7. g4
1673	B01	Scandinavian		Scandinavian	Anderssen counter-attack	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 e5
1674	B01	Scandinavian		Scandinavian	Anderssen counter-attack Orthodox attack	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 e5 5. dxe5 Bb4 6. Bd2 Nc6 7. Nf3
1675	B01	Scandinavian		Scandinavian	Anderssen counter-attack, Goteborg system	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 e5 5. Nf3
1676	B01	Scandinavian		Scandinavian	Anderssen counter-attack, Collijn Variation 	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 e5 5. Nf3 Bg4
1677	B01	Scandinavian		Scandinavian, Mieses-Kotrvc gambit		1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. b4
1678	B01	Scandinavian		Scandinavian	Pytel-Wade Variation 	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6
1679	B01	Scandinavian		Scandinavian defense		1. e4 d5 2. exd5 Nf6
1680	B01	Scandinavian		Scandinavian	Icelandic gambit	1. e4 d5 2. exd5 Nf6 3. c4 e6
1681	B01	Scandinavian		Scandinavian gambit		1. e4 d5 2. exd5 Nf6 3. c4 c6
1682	B01	Scandinavian		Scandinavian defense		1. e4 d5 2. exd5 Nf6 3. d4
1683	B01	Scandinavian		Scandinavian	Marshall Variation 	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5
1684	B01	Scandinavian		Scandinavian	Kiel Variation 	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c4 Nb4
1685	B01	Scandinavian		Scandinavian	Richter Variation 	1. e4 d5 2. exd5 Nf6 3. d4 g6
1686	C44	Scotch		Scotch Opening		1. e4 e5 2. Nf3 Nc6 3. d4
1687	C44	Scotch		Scotch	Lolli Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4
1688	C44	Scotch		Scotch	Cochrane Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 Nxd4 4. Nxe5 Ne6 5. Bc4 c6 6. O-O Nf6 7. Nxf7
1689	C44	Scotch		Scotch	Relfsson gambit ('MacLopez')	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bb5
1690	C44	Scotch		Scotch	Goering gambit	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3
1691	C44	Scotch		Scotch	Sea-cadet mate	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Nxc3 d6 6. Bc4 Bg4 7. O-O Ne5 8. Nxe5 Bxd1 9. Bxf7+ Ke7 10. Nd5#
1692	C44	Scotch		Scotch	Goering gambit	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Nxc3 Bb4
1693	C44	Scotch		Scotch	Goering gambit, Bardeleben Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Nxc3 Bb4 6. Bc4 Nf6
1694	C44	Scotch		Scotch gambit		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4
1695	C44	Scotch		Scotch gambit	Anderssen (Paulsen, Suhle) counter-attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. O-O d6 6. c3 Bg4
1696	C44	Scotch		Scotch gambit		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. Ng5
1697	C44	Scotch		Scotch gambit	Cochrane-Shumov defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. Ng5 Nh6 6. Nxf7 Nxf7 7. Bxf7+ Kxf7 8. Qh5+ g6 9. Qxc5 d5
1698	C44	Scotch		Scotch gambit	Vitzhum attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. Ng5 Nh6 6. Qh5
1699	C44	Scotch		Scotch gambit		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+
1700	C44	Scotch		Scotch gambit	Hanneken Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. O-O cxb2 7. Bxb2 Nf6 8. Ng5 O-O 9. e5 Nxe5
1701	C44	Scotch		Scotch gambit		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. bxc3
1702	C44	Scotch		Scotch gambit	Cochrane Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. bxc3 Ba5 7. e5
1703	C44	Scotch		Scotch gambit	Benima defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Be7
1704	C44	Scotch		Scotch gambit	Dubois-Reti defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Nf6
1705	C45	Scotch		Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4
1706	C45	Scotch		Scotch	Ghulam Kassim Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4 5. Qxd4 d6 6. Bd3
1707	C45	Scotch		Scotch	Pulling counter-attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4
1708	C45	Scotch		Scotch	Horwitz attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5
1709	C45	Scotch		Scotch	Berger Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Nd2 Qxe4+ 7. Be2 Qxg2 8. Bf3 Qh3 9. Nxc7+ Kd8 10. Nxa8 Nf6 11. a3
1710	C45	Scotch		Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Bd2
1711	C45	Scotch		Scotch	Rosenthal Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Bd2 Qxe4+ 7. Be2 Kd8 8. O-O Bxd2 9. Nxd2 Qg6
1712	C45	Scotch		Scotch	Fraser attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nf3
1713	C45	Scotch		Scotch	Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nc3
1714	C45	Scotch		Scotch	Schmidt Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6
1715	C45	Scotch		Scotch	Mieses Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5
1716	C45	Scotch		Scotch	Tartakower Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Nd2
1717	C45	Scotch		Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5
1718	C45	Scotch		Scotch	Blackburne attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Qd2
1719	C45	Scotch		Scotch	Gottschall Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Qd2 d5 8. Nb5 Bxe3 9. Qxe3 O-O 10. Nxc7 Rb8 11. Nxd5 Nxd5 12. exd5 Nb4
1720	C45	Scotch		Scotch	Paulsen attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5
1721	C45	Scotch		Scotch	Paulsen, Gunsberg defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5 Nd8
1722	C45	Scotch		Scotch	Meitner Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Nc2
1723	C45	Scotch		Scotch	Blumenfeld attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. Nb5
1724	C45	Scotch		Scotch	Potter Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3
1725	C45	Scotch		Scotch	Romanishin Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bb4+
1726	A44	Semi-Benoni		Semi-Benoni (`blockade Variation ')		1. d4 c5 2. d5 e5 3. e4 d6
1727	B20	Sicilian		Sicilian defense		1. e4 c5
1728	B20	Sicilian		Sicilian	Gloria Variation 	1. e4 c5 2. c4 d6 3. Nc3 Nc6 4. g3 h5
1729	B20	Sicilian		Sicilian	Steinitz Variation 	1. e4 c5 2. g3
1730	B20	Sicilian		Sicilian	wing gambit	1. e4 c5 2. b4
1731	B20	Sicilian		Sicilian	wing gambit, Santasiere Variation 	1. e4 c5 2. b4 cxb4 3. c4
1732	B20	Sicilian		Sicilian	wing gambit, Marshall Variation 	1. e4 c5 2. b4 cxb4 3. a3
1733	B20	Sicilian		Sicilian	wing gambit, Marienbad Variation 	1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Bb2
1734	B20	Sicilian		Sicilian	wing gambit, Carlsbad Variation 	1. e4 c5 2. b4 cxb4 3. a3 bxa3
1735	B20	Sicilian		Sicilian	Keres Variation (2.Ne2)	1. e4 c5 2. Ne2
1736	B21	Sicilian		Sicilian	Grand Prix attack	1. e4 c5 2. f4
1737	B21	Sicilian		Sicilian	Smith-Morra gambit	1. e4 c5 2. d4
1738	B21	Sicilian		Sicilian	Andreaschek gambit	1. e4 c5 2. d4 cxd4 3. Nf3 e5 4. c3
1739	B21	Sicilian		Sicilian	Smith-Morra gambit	1. e4 c5 2. d4 cxd4 3. c3
1740	B21	Sicilian		Sicilian	Smith-Morra gambit, Chicago defense	1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 e6 7. O-O a6 8. Qe2 b5 9. Bb3 Ra7
1741	B22	Sicilian		Sicilian	Alapin's Variation (2.c3)	1. e4 c5 2. c3
1742	B22	Sicilian		Sicilian	2.c3, Heidenfeld Variation 	1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Na3
1743	B23	Sicilian		Sicilian	Closed	1. e4 c5 2. Nc3
1744	B23	Sicilian		Sicilian	Closed, Korchnoi Variation 	1. e4 c5 2. Nc3 e6 3. g3 d5
1745	B23	Sicilian		Sicilian	Closed, 2...Nc6	1. e4 c5 2. Nc3 Nc6
1746	B23	Sicilian		Sicilian	chameleon Variation 	1. e4 c5 2. Nc3 Nc6 3. Nge2
1747	B23	Sicilian		Sicilian	Grand Prix attack	1. e4 c5 2. Nc3 Nc6 3. f4
1748	B23	Sicilian		Sicilian	Grand Prix attack, Schofman Variation 	1. e4 c5 2. Nc3 Nc6 3. f4 g6 4. Nf3 Bg7 5. Bc4 e6 6. f5
1749	B24	Sicilian		Sicilian	Closed	1. e4 c5 2. Nc3 Nc6 3. g3
1750	B24	Sicilian		Sicilian	Closed, Smyslov Variation 	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 e6 6. Be3 Nd4 7. Nce2
1751	B25	Sicilian		Sicilian	Closed	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6
1752	B25	Sicilian		Sicilian	Closed, 6.Ne2 e5 (Botvinnik)	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Nge2 e5
1753	B25	Sicilian		Sicilian	Closed, 6.f4	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4
1754	B25	Sicilian		Sicilian	Closed, 6.f4 e5 (Botvinnik)	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5
1755	B26	Sicilian		Sicilian	Closed, 6.Be3	1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Be3
1756	B27	Sicilian		Sicilian defense		1. e4 c5 2. Nf3
1757	B27	Sicilian		Sicilian	Stiletto (Althouse) Variation 	1. e4 c5 2. Nf3 Qa5
1758	B27	Sicilian		Sicilian	Quinteros Variation 	1. e4 c5 2. Nf3 Qc7
1759	B27	Sicilian		Sicilian	Katalimov Variation 	1. e4 c5 2. Nf3 b6
1760	B27	Sicilian		Sicilian	Hungarian Variation 	1. e4 c5 2. Nf3 g6
1761	B27	Sicilian		Sicilian	Acton extension	1. e4 c5 2. Nf3 g6 3. c4 Bh6
1762	B28	Sicilian		Sicilian	O'Kelly Variation 	1. e4 c5 2. Nf3 a6
1763	B29	Sicilian		Sicilian	Nimzovich-Rubinstein Variation 	1. e4 c5 2. Nf3 Nf6
1764	B29	Sicilian		Sicilian	Nimzovich-Rubinstein; Rubinstein counter-gambit	1. e4 c5 2. Nf3 Nf6 3. e5 Nd5 4. Nc3 e6 5. Nxd5 exd5 6. d4 Nc6
1765	B30	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 Nc6
1766	B30	Sicilian		Sicilian	Nimzovich-Rossolimo attack (without ...d6)	1. e4 c5 2. Nf3 Nc6 3. Bb5
1767	B31	Sicilian		Sicilian	Nimzovich-Rossolimo attack (with ...g6, without ...d6)	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6
1768	B31	Sicilian		Sicilian	Nimzovich-Rossolimo attack, Gurgenidze Variation 	1. e4 c5 2. Nf3 Nc6 3. Bb5 g6 4. O-O Bg7 5. Re1 e5 6. b4
1769	B32	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 Nc6 3. d4
1770	B32	Sicilian		Sicilian	Flohr Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qc7
1771	B32	Sicilian		Sicilian	Nimzovich Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 d5
1772	B32	Sicilian		Sicilian	Labourdonnais-Loewenthal Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5
1773	B32	Sicilian		Sicilian	Labourdonnais-Loewenthal (Kalashnikov) Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e5 5. Nb5 d6
1774	B33	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6
1775	B33	Sicilian		Sicilian	Pelikan (Lasker/Sveshnikov) Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5
1776	B33	Sicilian		Sicilian	Pelikan, Bird Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 Be6
1777	B33	Sicilian		Sicilian	Pelikan, Chelyabinsk Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5
1778	B33	Sicilian		Sicilian	Sveshnikov Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Bxf6 gxf6 10. Nd5 f5
1779	B34	Sicilian		Sicilian	Accelerated Fianchetto, Exchange Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nxc6
1780	B34	Sicilian		Sicilian	Accelerated Fianchetto, Modern Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3
1781	B35	Sicilian		Sicilian	Accelerated Fianchetto, Modern Variation with Bc4	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Bc4
1782	B36	Sicilian		Sicilian	Accelerated Fianchetto, Maroczy bind	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4
1783	B36	Sicilian		Sicilian	Accelerated Fianchetto, Gurgenidze Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3 Nxd4 7. Qxd4 d6
1784	B37	Sicilian		Sicilian	Accelerated Fianchetto, Maroczy bind, 5...Bg7	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7
1785	B37	Sicilian		Sicilian	Accelerated Fianchetto, Simagin Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Nc2 d6 7. Be2 Nh6
1786	B38	Sicilian		Sicilian	Accelerated Fianchetto, Maroczy bind, 6.Be3	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3
1787	B39	Sicilian		Sicilian	Accelerated Fianchetto, Breyer Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3 Nf6 7. Nc3 Ng4
1788	B40	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 e6
1789	B40	Sicilian		Sicilian	Marshall Variation 	1. e4 c5 2. Nf3 e6 3. d4 d5
1790	B40	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 e6 3. d4 cxd4
1791	B40	Sicilian		Sicilian	Anderssen Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6
1792	B40	Sicilian		Sicilian	Pin Variation (Sicilian counter-attack)	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4
1793	B40	Sicilian		Sicilian	Pin, Jaffe Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. Bd3 e5
1794	B40	Sicilian		Sicilian	Pin, Koch Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Bb4 6. e5
1795	B41	Sicilian		Sicilian	Kan Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6
1796	B41	Sicilian		Sicilian	Kan, Maroczy bind (Reti Variation )	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. c4
1797	B41	Sicilian		Sicilian	Kan, Maroczy bind - Bronstein Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. c4 Nf6 6. Nc3 Bb4 7. Bd3 Nc6 8. Bc2
1798	B42	Sicilian		Sicilian	Kan, 5.Bd3	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3
1799	B42	Sicilian		Sicilian	Kan, Gipslis Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Nf6 6. O-O d6 7. c4 g6
1800	B42	Sicilian		Sicilian	Kan, Polugaievsky Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Bc5
1801	B42	Sicilian		Sicilian	Kan, Swiss cheese Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 g6
1802	B43	Sicilian		Sicilian	Kan, 5.Nc3	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3
1803	B44	Sicilian		Sicilian defense		1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6
1804	B44	Sicilian		Sicilian, Szen (`anti-Taimanov') Variation 		1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5
1805	B44	Sicilian		Sicilian, Szen, hedgehog Variation 		1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5 d6 6. c4 Nf6 7. N1c3 a6 8. Na3 Be7 9. Be2 O-O 10. O-O b6
1806	B44	Sicilian		Sicilian, Szen Variation , Dely-Kasparov gambit		1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5 d6 6. c4 Nf6 7. N1c3 a6 8. Na3 d5
1807	B45	Sicilian		Sicilian	Taimanov Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3
1808	B45	Sicilian		Sicilian	Taimanov, American attack	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Nf6 6. Ndb5 Bb4 7. Nd6+
1809	B46	Sicilian		Sicilian	Taimanov Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6
1810	B47	Sicilian		Sicilian	Taimanov (Bastrikov) Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7
1811	B48	Sicilian		Sicilian	Taimanov Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3
1812	B49	Sicilian		Sicilian	Taimanov Variation 	1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Be2
1813	B50	Sicilian		Sicilian		1. e4 c5 2. Nf3 d6
1814	B50	Sicilian		Sicilian	wing gambit deferred	1. e4 c5 2. Nf3 d6 3. b4
1815	B51	Sicilian		Sicilian	Canal-Sokolsky (Nimzovich-Rossolimo, Moscow) attack	1. e4 c5 2. Nf3 d6 3. Bb5+
1816	B52	Sicilian		Sicilian	Canal-Sokolsky attack, 3...Bd7	1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
1817	B52	Sicilian		Sicilian	Canal-Sokolsky attack, Bronstein gambit	1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7 5. O-O Nc6 6. c3 Nf6 7. d4
1818	B52	Sicilian		Sicilian	Canal-Sokolsky attack, Sokolsky Variation 	1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7 5. c4
1819	B53	Sicilian		Sicilian, Chekhover Variation 		1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4
1820	B53	Sicilian		Sicilian	Chekhover, Zaitsev Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4 Nc6 5. Bb5 Qd7
1821	B54	Sicilian		Sicilian		1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4
1822	B54	Sicilian		Sicilian	Prins (Moscow) Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. f3
1823	B55	Sicilian		Sicilian	Prins Variation , Venice attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. f3 e5 6. Bb5+
1824	B56	Sicilian		Sicilian		1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3
1825	B56	Sicilian		Sicilian	Venice attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Bb5+
1826	B56	Sicilian		Sicilian		1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6
1827	B57	Sicilian		Sicilian	Sozin, not Scheveningen	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4
1828	B57	Sicilian		Sicilian	Magnus Smith trap	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 g6 7. Nxc6 bxc6 8. e5
1829	B57	Sicilian		Sicilian	Sozin, Benko Variation 	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 Qb6
1830	B58	Sicilian		Sicilian	Classical	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2
1831	B58	Sicilian		Sicilian	Boleslavsky Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 e5
1832	B58	Sicilian		Sicilian	Boleslavsky, Louma Variation 	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 e5 7. Nxc6
1833	B59	Sicilian		Sicilian	Boleslavsky Variation , 7.Nb3	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 e5 7. Nb3
