C44	Scotch	Scotch gambit	Dubois-Reti defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Nf6
C45	Scotch	Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4
C45	Scotch	Scotch	Ghulam Kassim Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4 5. Qxd4 d6 6. Bd3
C45	Scotch	Scotch	Pulling counter-attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4
C45	Scotch	Scotch	Horwitz attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5
C45	Scotch	Scotch	Berger Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Nd2 Qxe4+ 7. Be2 Qxg2 8. Bf3 Qh3 9. Nxc7+ Kd8 10. Nxa8 Nf6 11. a3
C45	Scotch	Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Bd2
C45	Scotch	Scotch	Rosenthal Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nb5 Bb4+ 6. Bd2 Qxe4+ 7. Be2 Kd8 8. O-O Bxd2 9. Nxd2 Qg6
C45	Scotch	Scotch	Fraser attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nf3
C45	Scotch	Scotch	Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Qh4 5. Nc3
C45	Scotch	Scotch	Schmidt Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6
C45	Scotch	Scotch	Mieses Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5
C45	Scotch	Scotch	Tartakower Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. Nd2
C45	Scotch	Scotch game		1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5
C45	Scotch	Scotch	Blackburne attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Qd2
C45	Scotch	Scotch	Gottschall Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Qd2 d5 8. Nb5 Bxe3 9. Qxe3 O-O 10. Nxc7 Rb8 11. Nxd5 Nxd5 12. exd5 Nb4
C45	Scotch	Scotch	Paulsen attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5
C45	Scotch	Scotch	Paulsen, Gunsberg defense	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Bb5 Nd8
C45	Scotch	Scotch	Meitner Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. c3 Nge7 7. Nc2
C45	Scotch	Scotch	Blumenfeld attack	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Qf6 6. Nb5
C45	Scotch	Scotch	Potter Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3
C45	Scotch	Scotch	Romanishin Variation 	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bb4+
C46	Three knights	Three knights game		1. e4 e5 2. Nf3 Nc6 3. Nc3
C46	Three knights	Three knights	Schlechter Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Bb4 4. Nd5 Nf6
C46	Three knights	Three knights	Winawer defense (Gothic defense)	1. e4 e5 2. Nf3 Nc6 3. Nc3 f5
C46	Three knights	Three knights	Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 g6
C46	Three knights	Three knights	Steinitz, Rosenthal Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 g6 4. d4 exd4 5. Nd5
C46	Four knights	Four knights game		1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
C46	Four knights	Four knights	Schultze-Mueller gambit	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5
C46	Four knights	Four knights	Italian Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bc4
C46	Four knights	Four knights	Gunsberg Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. a3
C47	Four knights	Four knights	Scotch Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4
C47	Four knights	Four knights	Scotch, Krause Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 Bb4 5. Nxe5
C47	Four knights	Four knights	Scotch, 4...exd4	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4
C47	Four knights	Four knights	Belgrade gambit	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 exd4 5. Nd5
C48	Four knights	Four knights	Spanish Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5
C48	Four knights	Four knights	Ranken Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 a6 5. Bxc6
C48	Four knights	Four knights	Spielmann Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 a6 5. Bxc6 dxc6 6. Nxe5 Nxe4 7. Nxe4 Qd4 8. O-O Qxe5 9. Re1 Be6 10. d4 Qd5
C48	Four knights	Four knights	Spanish, Classical defense	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5
C48	Four knights	Four knights	Bardeleben Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5 5. O-O O-O 6. Nxe5 Nxe5 7. d4 Bd6 8. f4 Nc6 9. e5 Bb4
C48	Four knights	Four knights	Marshall Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bc5 5. O-O O-O 6. Nxe5 Nd4
C48	Four knights	Four knights	Rubinstein counter-gambit	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4
C48	Four knights	Four knights	Rubinstein counter-gambit, Bogolyubov Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Nxe5 Qe7 6. f4
C48	Four knights	Four knights	Rubinstein counter-gambit, 5.Be2	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Be2
C48	Four knights	Four knights	Rubinstein counter-gambit Maroczy Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Be2 Nxf3+ 6. Bxf3 Bc5 7. O-O O-O 8. d3 d6 9. Na4 Bb6
C48	Four knights	Four knights	Rubinstein counter-gambit, Exchange Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Nxd4
C48	Four knights	Four knights	Rubinstein counter-gambit, Henneberger Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. O-O
C49	Four knights	Four knights	double Ruy Lopez	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4
C49	Four knights	Four knights	Gunsberg counter-attack	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. Nd5 Nxd5 7. exd5 e4
C49	Four knights	Four knights	double Ruy Lopez	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3
C49	Four knights	Four knights	Alatortsev Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Qe7 7. Ne2 d5
C49	Four knights	Four knights		1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Bxc3
C49	Four knights	Four knights	Janowski Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Bxc3 7. bxc3 d6 8. Re1
C49	Four knights	Four knights	Svenonius Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 Bxc3 7. bxc3 d5
C49	Four knights	Four knights	Symmetrical Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6
C49	Four knights	Four knights	Symmetrical, Metger unpin	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3 8. bxc3 Qe7
C49	Four knights	Four knights	Symmetrical, Capablanca Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Bxc3 8. bxc3 Qe7 9. Re1 Nd8 10. d4 Bg4
C49	Four knights	Four knights	Symmetrical, Pillsbury Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Ne7
C49	Four knights	Four knights	Symmetrical, Blake Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Ne7 8. Nh4 c6 9. Bc4 d5 10. Bb3 Qd6
C49	Four knights	Four knights	Symmetrical, Tarrasch Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Bg5 Be6
C49	Four knights	Four knights	Symmetrical, Maroczy system	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. d3 d6 7. Ne2
C49	Four knights	Four knights	Nimzovich (Paulsen) Variation 	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Bb4 5. O-O O-O 6. Bxc6
C50	King's pawn game	King's pawn game		1. e4 e5 2. Nf3 Nc6 3. Bc4
C50	Blackburne	Blackburne shilling gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nd4 4. Nxe5 Qg5 5. Nxf7 Qxg2 6. Rf1 Qxe4+ 7. Be2 Nf3#
C50	Rousseau	Rousseau gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 f5
C50	Hungarian	Hungarian defense		1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7
C50	Hungarian	Hungarian defense	Tartakower Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. c3 Nf6 6. e5 Ne4
C50	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
C50	Giuoco Piano	Giuoco Piano	Four knights Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Nc3 Nf6
C50	Giuoco Piano	Giuoco Piano	Jerome gambit	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. Bxf7+
C50	Giuoco Pianissimo	Giuoco Pianissimo		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3
C50	Giuoco Pianissimo	Giuoco Pianissimo	Dubois Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 f5 5. Ng5 f4
C50	Giuoco Pianissimo	Giuoco Pianissimo		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6
C50	Giuoco Pianissimo	Giuoco Pianissimo	Italian Four knights Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3
C50	Giuoco Pianissimo	Giuoco Pianissimo	Canal Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. d3 Nf6 5. Nc3 d6 6. Bg5
C51	Evans	Evans gambit declined		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4
C51	Evans	Evans gambit declined, Lange Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Nh6
C51	Evans	Evans gambit declined, Pavlov Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Nh6 7. d4 d6 8. Bxh6 dxe5 9. Bxg7 Rg8 10. Bxf7+ Kxf7 11. Bxe5 Qg5 12. Nd2
C51	Evans	Evans gambit declined, Hirschbach Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5
C51	Evans	Evans gambit declined, Vasquez Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5 7. Bxf7+ Ke7 8. Qh5
C51	Evans	Evans gambit declined, Hicken Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. b5 Na5 6. Nxe5 Qg5 7. Qf3 Qxe5 8. Qxf7+ Kd8 9. Bb2
C51	Evans	Evans gambit declined, 5.a4		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. a4
C51	Evans	Evans gambit declined, Showalter Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. a4 a6 6. Nc3
C51	Evans	Evans gambit declined, Cordel Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bb6 5. Bb2
C51	Evans	Evans counter-gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 d5
C51	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4
C51	Evans	Evans gambit	normal Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6
C51	Evans	Evans gambit	Ulvestad Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. d5 Na5 10. Bb2
C51	Evans	Evans gambit	Paulsen Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. d5 Na5 10. Bb2 Ne7
C51	Evans	Evans gambit	Morphy attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3
C51	Evans	Evans gambit	Goering attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3 Na5 10. Bg5
C51	Evans	Evans gambit	Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3 Na5 10. Bg5 f6 11. Be3
C51	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3 Bg4
C51	Evans	Evans gambit	Fraser attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3 Bg4 10. Qa4
C51	Evans	Evans gambit	Fraser-Mortimer attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4 Bb6 9. Nc3 Bg4 10. Qa4 Bd7 11. Qb3 Na5 12. Bxf7+ Kf8 13. Qc2
C51	Evans	Evans gambit	Stone-Ware Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bd6
C51	Evans	Evans gambit	Mayet defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bf8
C51	Evans	Evans gambit	5...Be7	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7
C51	Evans	Evans gambit	Cordel Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Be7 6. d4 Na5
C52	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5
C52	Evans	Evans gambit	compromised defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 exd4 7. O-O dxc3
C52	Evans	Evans gambit	compromised defense, Paulsen Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 exd4 7. O-O dxc3 8. Qb3 Qf6 9. e5 Qg6 10. Nxc3 Nge7 11. Ba3
C52	Evans	Evans gambit	compromised defense, Potter Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 exd4 7. O-O dxc3 8. Qb3 Qf6 9. e5 Qg6 10. Nxc3 Nge7 11. Rd1
C52	Evans	Evans gambit	Leonhardt Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 b5
C52	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 d6
C52	Evans	Evans gambit	Tartakower attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 d6 7. Qb3
C52	Evans	Evans gambit	Levenfish Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 d6 7. Qb3 Qd7 8. dxe5 dxe5 9. O-O Bb6 10. Ba3 Na5 11. Nxe5
C52	Evans	Evans gambit	Sokolsky Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 d6 7. Bg5
C52	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O
C52	Evans	Evans gambit	Richardson attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O Nf6 7. d4 O-O 8. Nxe5
C52	Evans	Evans gambit		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6
C52	Evans	Evans gambit	Waller attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6 7. d4 exd4 8. Qb3
C52	Evans	Evans gambit	Lasker defense	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6 7. d4 Bb6
C52	Evans	Evans gambit	Sanders-Alapin Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6 7. d4 Bd7
C52	Evans	Evans gambit	Alapin-Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O d6 7. d4 Bg4
C53	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3
C53	Giuoco Piano	Giuoco Piano	LaBourdonnais Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 d6 5. d4 exd4 6. cxd4 Bb6
C53	Giuoco Piano	Giuoco Piano	close Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7
C53	Giuoco Piano	Giuoco Piano	center-hOlding Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6
C53	Giuoco Piano	Giuoco Piano	Tarrasch Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6 6. O-O Nf6 7. a4 a6 8. Re1 d6 9. h3
C53	Giuoco Piano	Giuoco Piano	Mestel Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6 6. Bg5
C53	Giuoco Piano	Giuoco Piano	Eisinger Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Qe7 5. d4 Bb6 6. d5 Nb8 7. d6
C53	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6
C53	Giuoco Piano	Giuoco Piano	Bird's attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. b4
C53	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4
C53	Giuoco Piano	Giuoco Piano	Ghulam Kassim Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 Ne4 7. Bd5 Nxf2 8. Kxf2 dxc3+ 9. Kg3
C53	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 d5
C53	Giuoco Piano	Giuoco Piano	Anderssen Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 d5 7. Bb5 Ne4 8. cxd4 Bb4+
C54	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4
C54	Giuoco Piano	Giuoco Piano	Krause Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Bd2 Nxe4 8. Bxb4 Nxb4 9. Bxf7+ Kxf7 10. Qb3+ d5 11. Ne5+ Kf6 12. f3
C54	Giuoco Piano	Giuoco Piano	Cracow Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Kf1
C54	Giuoco Piano	Giuoco Piano	Greco's attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3
C54	Giuoco Piano	Giuoco Piano	Greco Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Nxc3
C54	Giuoco Piano	Giuoco Piano	Bernstein Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Nxc3 9. bxc3 Bxc3 10. Qb3 d5
C54	Giuoco Piano	Giuoco Piano	Aitken Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Nxc3 9. bxc3 Bxc3 10. Ba3
C54	Giuoco Piano	Giuoco Piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Bxc3
C54	Giuoco Piano	Giuoco Piano	Steinitz Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Bxc3 9. bxc3 d5 10. Ba3
C54	Giuoco Piano	Giuoco Piano	Moeller (Therkatz) attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Bxc3 9. d5
C54	Giuoco Piano	Giuoco Piano	Therkatz-Herzog Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Bxc3 9. d5 Bf6 10. Re1 Ne7 11. Rxe4 d6 12. Bg5 Bxg5 13. Nxg5 O-O 14. Nxh7
C54	Giuoco Piano	Giuoco Piano	Moeller, bayonet attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. cxd4 Bb4+ 7. Nc3 Nxe4 8. O-O Bxc3 9. d5 Bf6 10. Re1 Ne7 11. Rxe4 d6 12. g4
C55	Two knights	Two knights defense		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6
C55	Giuoco piano	Giuoco piano	Rosentreter Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Bc5 5. d4 Bxd4 6. Nxd4 Nxd4 7. Bg5 h6 8. Bh4 g5 9. f4
C55	Giuoco piano	Giuoco piano		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Bc5 5. d4 Bxd4 6. Nxd4 Nxd4 7. Bg5 d6
C55	Giuoco piano	Giuoco piano	Holzhausen attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. O-O Bc5 5. d4 Bxd4 6. Nxd4 Nxd4 7. Bg5 d6 8. f4 Qe7 9. fxe5 dxe5 10. Nc3
C55	Two knights	Two knights defense (Modern Bishop's Opening)		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3
C55	Two knights	Two knights defense		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4
C55	Two knights	Two knights defense, Keidanz Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. e5 d5 6. Bb5 Ne4 7. Nxd4 Bc5 8. Nxc6 Bxf2+ 9. Kf1 Qh4
C55	Two knights	Two knights defense, Perreux Variation 		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. Ng5
C55	Two knights	Two knights defense		1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O
C55	Two knights	Two knights	Max Lange attack	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Bc5 6. e5
C55	Two knights	Two knights	Max Lange attack, Berger Variation 	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. O-O Bc5 6. e5 d5 7. exf6 dxc4 8. Re1+ Be6 9. Ng5 Qd5 10. Nc3 Qf5 11. g4 Qg6 12. Nce4 Bb6 13. f4 O-O-O
